,config_file,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
951,mean-0.5-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.5,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09933,0.18302,14,0.05995,0.11472,14,"('mean', 0.5, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
965,mean-0.5-6-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,6,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.10006,0.18422,14,0.05995,0.11527,14,"('mean', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1294,mean-0.8-4-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,4,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09965,0.18345,13,0.05994,0.11452,13,"('mean', 0.8, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1413,exponential-0.65-6-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.0997,0.18264,14,0.05994,0.11527,14,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1318,mean-0.8-4-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,4,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09928,0.1821,11,0.05993,0.11642,11,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1383,exponential-0.65-6-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,6,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09916,0.18215,14,0.05993,0.11414,14,"('exponential', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1002,mean-0.5-6-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,mean,0.5,6,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.0986,0.18226,6,0.0599,0.11575,6,"('mean', 0.5, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
178,mean-0.65-8-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.65,8,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09932,0.18351,10,0.05989,0.11435,10,"('mean', 0.65, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
961,mean-0.5-6-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.5,6,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.10003,0.18433,14,0.05989,0.11424,14,"('mean', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1069,mean-0.5-8-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,8,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09876,0.1834,14,0.05989,0.11554,14,"('mean', 0.5, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
747,exponential-0.65-8-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,8,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.0987,0.18269,14,0.05989,0.11383,14,"('exponential', 0.65, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
443,exponential-0.5-8-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.5,8,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09924,0.18324,14,0.05989,0.11416,14,"('exponential', 0.5, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
494,exponential-0.65-4-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.65,4,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09915,0.18335,8,0.05987,0.11485,8,"('exponential', 0.65, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
386,attention-0.65-6-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,6,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09833,0.18128,13,0.05987,0.11458,13,"('attention', 0.65, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
647,mean-0.8-6-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.8,6,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09928,0.18302,14,0.05987,0.11418,14,"('mean', 0.8, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
159,mean-0.65-6-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.65,6,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09929,0.18275,14,0.05986,0.1151,14,"('mean', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1723,exponential-0.5-4-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,4,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.0992,0.18161,8,0.05986,0.11466,8,"('exponential', 0.5, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
189,mean-0.65-8-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.65,8,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09955,0.18199,14,0.05985,0.11435,14,"('mean', 0.65, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1498,attention-0.5-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,attention,0.5,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.10049,0.18427,8,0.05984,0.11445,8,"('attention', 0.5, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
113,mean-0.65-6-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.65,6,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09974,0.18335,14,0.05984,0.11439,14,"('mean', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
130,mean-0.65-6-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.65,6,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09979,0.18373,9,0.05983,0.11531,9,"('mean', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1626,exponential-0.8-8-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.8,8,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09832,0.18356,8,0.05983,0.1147,8,"('exponential', 0.8, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
320,attention-0.65-4-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,4,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09828,0.18253,13,0.05983,0.11577,13,"('attention', 0.65, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
619,exponential-0.5-6-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,6,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.0997,0.18454,14,0.05983,0.1156,14,"('exponential', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1037,mean-0.5-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09982,0.18438,14,0.05983,0.11583,14,"('mean', 0.5, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
569,exponential-0.5-6-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.5,6,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09911,0.18373,14,0.05983,0.1151,14,"('exponential', 0.5, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
439,exponential-0.5-8-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,8,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09896,0.1834,14,0.05983,0.11464,14,"('exponential', 0.5, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
155,mean-0.65-6-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.65,6,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09913,0.18411,11,0.05983,0.11588,11,"('mean', 0.65, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1021,mean-0.5-8-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,8,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09963,0.18307,14,0.05982,0.11496,14,"('mean', 0.5, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
212,attention-0.8-4-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.8,4,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09844,0.18318,9,0.05982,0.11562,9,"('attention', 0.8, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
954,mean-0.5-6-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,mean,0.5,6,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.0985,0.18427,8,0.05981,0.11506,8,"('mean', 0.5, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1000,mean-0.5-6-RMSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,mean,0.5,6,RMSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09894,0.18384,8,0.05981,0.1156,8,"('mean', 0.5, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
849,exponential-0.8-8-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,8,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09975,0.18449,14,0.05981,0.11433,14,"('exponential', 0.8, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
100,mean-0.65-4-RMSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,mean,0.65,4,RMSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09839,0.18471,8,0.05981,0.11602,8,"('mean', 0.65, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
405,exponential-0.5-8-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.5,8,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09927,0.18373,14,0.05981,0.11445,14,"('exponential', 0.5, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
871,exponential-0.8-8-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.8,8,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09855,0.1822,14,0.0598,0.11357,14,"('exponential', 0.8, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
610,exponential-0.5-6-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.0987,0.18171,8,0.0598,0.11435,8,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1367,exponential-0.65-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09878,0.18367,14,0.0598,0.11504,14,"('exponential', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
426,exponential-0.5-8-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.5,8,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.10021,0.1834,15,0.05979,0.11481,15,"('exponential', 0.5, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
854,exponential-0.8-8-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.8,8,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09833,0.18079,15,0.05978,0.11548,15,"('exponential', 0.8, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
368,attention-0.65-6-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,6,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09764,0.18074,9,0.05977,0.11464,9,"('attention', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
543,exponential-0.5-4-RMSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.5,4,RMSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09892,0.18394,11,0.05976,0.11567,11,"('exponential', 0.5, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
587,exponential-0.5-6-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,6,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09948,0.18253,14,0.05975,0.11376,14,"('exponential', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
757,exponential-0.65-8-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.65,8,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09869,0.18286,14,0.05975,0.11498,14,"('exponential', 0.65, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
425,exponential-0.5-8-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,8,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09926,0.18367,14,0.05975,0.11456,14,"('exponential', 0.5, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
629,mean-0.8-6-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.8,6,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09894,0.18193,14,0.05975,0.11464,14,"('mean', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
741,exponential-0.65-8-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.65,8,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.1001,0.18378,14,0.05974,0.1136,14,"('exponential', 0.65, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
605,exponential-0.5-6-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09851,0.18231,14,0.05974,0.1146,14,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1319,mean-0.8-4-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.8,4,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.10002,0.1846,14,0.05974,0.11519,14,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1375,exponential-0.65-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09983,0.18416,10,0.05973,0.11477,10,"('exponential', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
785,exponential-0.65-8-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,8,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09939,0.18492,14,0.05973,0.11544,14,"('exponential', 0.65, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1155,attention-0.5-6-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.5,6,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09882,0.18248,10,0.05973,0.11485,10,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
714,mean-0.8-8-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,8,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09883,0.18302,11,0.05973,0.11489,11,"('mean', 0.8, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
187,mean-0.65-8-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.65,8,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09941,0.18329,14,0.05972,0.11552,14,"('mean', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1315,mean-0.8-4-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.8,4,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09937,0.18324,10,0.05972,0.11393,10,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
633,mean-0.8-6-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.8,6,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09859,0.18258,14,0.05972,0.11418,14,"('mean', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
722,mean-0.8-8-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,8,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09926,0.18258,13,0.05971,0.11412,13,"('mean', 0.8, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1543,exponential-0.8-4-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.8,4,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.0993,0.18199,8,0.05971,0.11466,8,"('exponential', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1286,mean-0.8-4-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,4,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09868,0.18318,9,0.05971,0.11719,9,"('mean', 0.8, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1702,attention-0.8-8-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.8,8,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09815,0.18313,13,0.0597,0.11334,13,"('attention', 0.8, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1080,mean-0.65-4-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,mean,0.65,4,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09861,0.18373,8,0.0597,0.11548,8,"('mean', 0.65, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
933,mean-0.5-4-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,4,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09973,0.1834,14,0.0597,0.11456,14,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
753,exponential-0.65-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.10023,0.18525,14,0.05969,0.11437,14,"('exponential', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
634,mean-0.8-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09934,0.18449,10,0.05969,0.11441,10,"('mean', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
